Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1319881,28712,-32768,13348,-7235,-28902,-26577
1319893,27812,-28776,14832,-4837,-32768,-28781
1319905,32767,-29196,20996,-1920,-32768,-32042
1319917,32767,-28656,28912,942,-32768,-30119
1319929,30560,-32768,32767,3973,-32768,-25228
1319943,24924,-32768,32767,8943,-32768,-21929
1319959,23792,-29060,30108,9720,-32768,-11243
1319971,32767,-24180,30812,9709,-32768,-6700
1319983,32767,-17124,32767,-39,-32768,5400
1319995,31288,-15724,32767,-14310,-22139,16331
1320007,3200,-14396,29064,-28497,2869,31193
1320019,-20520,-11960,16436,-32768,2301,32767
1320031,-26460,-20336,19936,-32768,-3598,32767
1320043,-1924,-32768,32767,-32768,-1918,32767
1320055,11608,-32768,32767,-32768,-6080,32767
1320069,12040,-32768,32767,-32768,-8691,32767
1320085,8788,-32768,32767,-32768,-18389,32767
1320097,20560,-32768,30612,-32768,-19642,32767
1320109,14092,-32768,32767,-32768,-19284,32767
1320121,22464,-32768,25380,-32768,-32768,32767
1320133,18980,-27204,15672,-32768,-31208,32767
1320145,12288,-12176,13200,-32768,-25300,32767
1320157,13416,-11540,15316,-32768,-32768,32767
1320169,11192,-16060,21504,-32768,-27996,32767
1320181,23996,-32768,32767,-32768,-16166,32767
1320195,3364,-4828,32767,-32768,-7143,32767
1320211,-32768,-32768,29504,-32768,-15126,32767
1320223,-24352,-32768,27504,-22573,-21525,32767
1320235,-5204,-32768,32767,-5668,-30699,31369
1320247,27412,-32768,32767,11175,-21584,15039
1320259,26492,-22752,32767,18502,-191,8813
1320271,13572,-25896,32767,25535,10387,4235
1320283,6620,-22172,32767,32767,9707,2594
1320295,4684,-18432,32767,32767,135,-2510
1320307,13948,-14992,32767,32767,-6755,-9525
1320319,26704,-9868,32767,32767,-3393,-15010
1320337,32767,-660,32767,32767,12534,-18640
1320349,32680,-1384,25328,32767,24453,-22126
1320361,27096,-3724,13092,32767,32767,-25940
1320373,20676,-6036,4468,32767,32767,-28511
1320385,15312,-8428,-2740,32767,32767,-29571
1320397,11388,-10268,-8084,32767,32767,-29687
1320409,12112,-10572,-10296,32767,32767,-29759
1320421,18472,-12820,-7600,32767,32767,-29968
1320433,24708,-20676,-3888,32767,32767,-27721
1320445,21596,-29348,-7736,32767,32767,-21963
1320461,9424,-32768,-15504,32767,32767,-13300
1320473,-696,-32324,-18656,32767,32767,-5579
1320485,-7228,-30352,-16156,32767,24120,1063
1320499,-7508,-31816,-12204,32767,1342,7448
1320511,-7256,-30340,-8324,32767,-14560,12071
1320523,-2964,-26444,-1564,32767,-22823,13873
1320535,2972,-24304,5892,32767,-21545,14100
1320547,5676,-27604,10788,32767,-14203,13269
1320559,-740,-28264,10072,31003,-8046,12421
