Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1056984,13284,-32212,3552,-11356,-32768,-13129
1056996,23680,-32768,4268,-8097,-32768,-16505
1057008,32767,-31424,7056,-7278,-32768,-19915
1057020,32767,-30180,10740,-7351,-32768,-22903
1057032,32767,-28904,15464,-7137,-32768,-25383
1057046,32767,-28160,21344,-6735,-32768,-24889
1057062,32767,-29660,22808,-6939,-32768,-20907
1057074,25332,-31872,20112,-7809,-32768,-16091
1057086,18460,-32584,14564,-8937,-32768,-14565
1057098,16832,-26732,10952,-11674,-32768,-8269
1057110,14796,-19780,11380,-19418,-32768,-218
1057122,13604,-23772,12988,-31169,-22296,12671
1057134,-3472,-17544,13544,-32768,-5514,20284
1057146,-11324,-27656,12096,-32768,-3194,28218
1057158,-13000,-32768,16392,-32768,-4123,32767
1057172,-7676,-32768,27904,-32768,-8200,32767
1057188,6284,-32768,28664,-32768,-14739,32767
1057200,8248,-32768,25924,-32768,-18958,32767
1057212,9704,-32768,21920,-32768,-26362,32767
1057224,13344,-32768,20060,-32768,-32768,32767
1057236,16108,-32768,19640,-32768,-32768,32767
1057248,18788,-32768,12840,-30611,-32201,32767
1057260,15048,-31292,7104,-29629,-26591,32767
1057272,11748,-26236,5152,-26262,-27017,31700
1057284,6644,-27748,-2744,-26487,-28092,32767
1057296,9684,-25528,-6000,-24891,-31106,31614
1057314,11372,-24392,4296,-18150,-32768,32300
1057326,9432,-16260,7792,-17928,-28337,32767
1057338,3652,-17232,11400,-16660,-21973,32767
1057350,-3192,-18388,9776,-15085,-20119,32767
1057362,1784,-22792,9116,-9684,-22204,32767
1057374,7572,-15760,6684,-3079,-19737,31553
1057386,5188,-12684,13520,-5104,-16624,28897
1057398,-7288,-11268,13548,-3590,-5655,22733
1057410,-15076,-15352,4108,-3047,-2206,19541
1057422,-21972,-11024,5732,627,-8281,19620
1057440,-15936,-11880,16016,9000,-19542,21239
1057452,-9664,-13020,19304,12568,-15437,21388
1057464,-14572,-11540,17140,16033,-12720,24334
1057476,-16624,-12168,19168,20666,-17061,23144
1057488,-11684,-13872,20452,25498,-20773,19800
1057500,-6880,-14116,22420,29143,-19039,17515
1057512,-3252,-14624,24544,32767,-14760,15423
1057524,-596,-14004,25736,32767,-10609,13154
1057536,156,-12428,24920,32767,-6776,10379
1057548,1432,-12400,23544,32767,-5245,7782
1057564,3892,-12800,22176,32767,-3100,4255
1057576,6068,-12312,21256,32767,479,2310
1057588,6412,-11992,19604,32767,5000,1158
1057602,5404,-12404,16496,32767,8174,45
1057614,4804,-13544,14380,32767,9844,-1329
1057626,5344,-14404,12576,32767,11576,-2349
1057638,4400,-14908,10272,32767,12890,-2517
1057650,2920,-15000,6816,32767,12609,-2540
1057662,2060,-15220,5448,32767,11158,-3124
1057674,3084,-15784,4468,32767,10025,-4308
1057690,4292,-18256,3084,32767,10207,-3697
1057702,3156,-21484,640,32767,8776,-1769
1057714,872,-23084,-2348,32767,5709,182
1057726,-1136,-22188,-4076,32767,1560,1832
1057740,-1888,-22660,-4360,32767,-2427,2766
1057752,-4316,-23816,-4236,32767,-5813,3252
1057764,-7208,-24916,-3600,32767,-10926,2893
1057776,-9376,-24680,-1872,32767,-16838,2406
1057788,-11120,-25552,-396,32767,-22319,1565
1057800,-13712,-24536,176,32767,-26596,774
1057816,-17580,-20180,136,32767,-31465,-285
1057828,-20052,-17604,-504,32767,-32768,-1066
1057840,-21960,-14416,-1068,32767,-32768,-2404
1057852,-22420,-11324,-352,27602,-32768,-4726
1057864,-21032,-8868,3296,21588,-32768,-7214
1057876,-18240,-6616,7816,16605,-26335,-9566
1057890,-18868,-8084,10468,12139,-14344,-10102
1057902,-23032,-10832,8996,9512,-7530,-9011
1057914,-26708,-10720,5448,7504,-4889,-7400
1057926,-29028,-9264,2828,5950,-4918,-6197
1057942,-29932,-7888,2192,4011,-7221,-7440
1057954,-26560,-4744,3932,2403,-9891,-7639
1057966,-21404,-6844,4912,2424,-9920,-8588
1057978,-17440,-6784,4656,2669,-6583,-9229
1057990,-17420,-2136,4152,827,-3320,-7910
1058002,-20136,-308,3368,-1123,-3462,-6889
1058016,-21164,-1392,4848,-2411,-7594,-4766
1058028,-17916,-1616,9048,-2762,-10488,-4306
1058040,-14536,52,11456,-2448,-10673,-3964
1058052,-12756,172,13424,-1198,-8155,-5602
1058068,-10720,2420,13868,700,-5619,-8329
1058080,-10652,2808,15608,2247,-3338,-9704
1058092,-13452,2132,12384,3724,-4174,-9902
1058104,-14240,1012,11528,5221,-8824,-10293
1058116,-12680,-396,12484,7155,-14093,-9593
1058128,-11384,-1140,13812,9214,-18974,-8918
1058140,-11020,-388,13172,11608,-23472,-8667
1058152,-9844,1060,13744,13965,-28363,-8179
1058164,-5772,1896,15360,16181,-32319,-9925
1058178,-1524,2368,17404,17792,-31961,-11203
